msisdn,offerId,price,validity,On-net Mins,Off-net Mins,SMS,Data,Social Data,creation_date,expire_date,Consumed_On-net Mins,Consumed_Off-net Mins,Consumed_SMS,Consumed_Data,Consumed_Social Data
3000000948,1054,20,1,300,0,300,20,0,09/03/2024,10/03/2024,199,0,228,11,0
3000000948,1070,868,3,2000,150,2000,2000,0,04/03/2024,07/03/2024,853,1,244,1553,0
3000000948,2884,150,3,0,0,0,5120,0,29/03/2024,01/04/2024,0,0,0,4404,0
3000000948,3415,25,3,180,5,180,500,0,26/04/2024,29/04/2024,178,4,114,97,0
3000000948,2509,1216.57,30,0,0,2000,81920,0,22/05/2024,21/06/2024,0,0,1446,22483,0
3000000948,1158,143.4,7,0,0,0,2000,0,18/05/2024,25/05/2024,0,0,0,87,0
3000000948,1681,956,3,0,0,0,200,0,21/05/2024,24/05/2024,0,0,0,60,0
3000000948,1146,20.32,30,0,0,0,2000,0,26/06/2024,26/07/2024,0,0,0,686,0
3000000948,1602,120,3,0,0,12000,0,5120,04/06/2024,07/06/2024,0,0,10329,0,3727
3000000948,1123,596.31,1,0,0,1500,5120,0,24/06/2024,25/06/2024,0,0,1205,58,0
3000000948,1143,600,30,0,0,0,6144,0,24/07/2024,23/08/2024,0,0,0,6128,0
3000000948,1449,17,7,300,0,0,150,0,09/07/2024,16/07/2024,207,0,0,134,0
3000000948,2914,5975,1,0,0,0,6144,0,29/07/2024,30/07/2024,0,0,0,2967,0
3000000948,1149,30,1,0,0,0,0,0,10/08/2024,11/08/2024,0,0,0,0,0
3000000948,1494,26,1,0,0,0,0,0,04/08/2024,05/08/2024,0,0,0,0,0
3000000948,2383,478,1,2000,0,0,0,0,26/09/2024,27/09/2024,1599,0,0,0,0
3000000948,1150,59.75,7,0,0,0,300,0,21/09/2024,28/09/2024,0,0,0,1,0
3000000948,1690,7767.5,7,0,0,0,3072,0,13/10/2024,20/10/2024,0,0,0,1049,0
3000000948,1678,434,30,300,50,300,10240,0,30/10/2024,29/11/2024,107,20,211,7607,0
3000000948,1508,139,3,20,20,200,4000,0,20/11/2024,23/11/2024,6,17,98,2042,0
3000000948,1137,210,3,0,0,5000,5120,0,28/11/2024,01/12/2024,0,0,4467,4339,0
3000000948,1432,373,7,1000,100,1000,10240,0,14/12/2024,21/12/2024,165,85,171,9282,0
3000000948,2518,2000,1,0,0,0,2048,0,12/12/2024,13/12/2024,0,0,0,2015,0
3000000949,1557,100,1,500,30,2500,5120,0,02/01/2024,03/01/2024,379,10,2338,4083,0
3000000949,1061,150,3,1000,50,1000,1024,0,24/01/2024,27/01/2024,447,29,496,137,0
3000000949,1693,10157.5,3,0,0,0,5120,0,01/02/2024,04/02/2024,0,0,0,4095,0
3000000949,1572,999,1,3000,200,3000,10240,0,14/02/2024,15/02/2024,426,90,811,7606,0
3000000949,1478,121,3,1000,40,0,1024,0,11/02/2024,14/02/2024,278,14,0,34,0
3000000949,1611,182.6,7,0,0,0,0,6144,08/03/2024,15/03/2024,0,0,0,0,2659
3000000949,1058,1565,1,3000,500,3000,25600,0,31/03/2024,01/04/2024,837,39,208,12641,0
3000000949,3253,173.04,1,300,0,1000,6144,0,18/04/2024,19/04/2024,92,0,475,6142,0
3000000949,2635,1304.34,1,0,0,0,102400,0,17/05/2024,18/05/2024,0,0,0,48068,0
3000000949,1047,43,1,1440,0,50,1024,0,16/06/2024,17/06/2024,38,0,28,483,0
3000000949,1614,1347.82,30,0,0,0,71680,0,10/07/2024,09/08/2024,0,0,0,46927,0
3000000949,1062,11.94,1,0,0,1000,250,0,05/07/2024,06/07/2024,0,0,316,37,0
3000000949,2617,100,3,0,0,0,512,4608,15/08/2024,18/08/2024,0,0,0,125,655
3000000949,1469,1739,30,3000,500,3000,51200,0,24/08/2024,23/09/2024,667,25,777,30919,0
3000000949,1106,1200,7,0,0,0,0,0,30/09/2024,07/10/2024,0,0,0,0,0
3000000949,1611,182.6,7,0,0,0,0,6144,21/10/2024,28/10/2024,0,0,0,0,5442
3000000949,2614,100,7,0,0,0,512,4608,22/10/2024,29/10/2024,0,0,0,339,2233
3000000949,1622,350,30,2000,200,4000,5000,0,22/11/2024,22/12/2024,926,105,2980,3486,0
3000000949,2872,1304,1,3000,300,3000,15360,0,03/12/2024,04/12/2024,2470,154,2710,14349,0
3000000949,1619,125,1,0,0,750,0,0,11/12/2024,12/12/2024,0,0,292,0,0
3000000950,1597,5500,7,2000,650,1000,5120,0,19/01/2024,26/01/2024,1926,288,360,4550,0
3000000950,1071,42,7,0,0,0,1024,0,13/01/2024,20/01/2024,0,0,0,852,0
3000000950,1145,240,7,0,0,0,0,0,03/01/2024,10/01/2024,0,0,0,0,0
3000000950,1615,1826.08,7,0,0,0,102400,0,12/02/2024,19/02/2024,0,0,0,33906,0
3000000950,1603,174,30,300,40,2000,0,4096,07/03/2024,06/04/2024,98,38,1461,0,90
3000000950,1573,1750,1,6000,400,6000,20480,0,29/03/2024,30/03/2024,5287,159,5698,15216,0
3000000950,1064,21,3,1440,0,1500,250,0,11/04/2024,14/04/2024,171,0,272,183,0
3000000950,1640,417,1,300,50,1000,0,10240,08/05/2024,09/05/2024,265,3,847,0,10025
3000000950,2329,78,1,1000,10,1000,100,0,15/06/2024,16/06/2024,705,9,507,93,0
3000000950,1618,75,7,0,0,250,0,0,07/06/2024,14/06/2024,0,0,169,0,0
3000000950,2512,1303.53,1,0,0,2000,81920,0,06/06/2024,07/06/2024,0,0,1352,42177,0
3000000950,2911,495,3,1000,150,1000,20480,0,30/07/2024,02/08/2024,315,57,52,13955,0
3000000950,1082,113,1,0,0,0,51200,0,01/08/2024,02/08/2024,0,0,0,43164,0
3000000950,1472,296,30,550,20,550,1000,2000,05/08/2024,04/09/2024,330,17,520,186,1715
3000000950,1481,2173.91,3,0,0,0,61440,0,01/08/2024,04/08/2024,0,0,0,51667,0
3000000950,1389,225,3,0,0,6000,0,0,19/09/2024,22/09/2024,0,0,4801,0,0
3000000950,2380,100,7,0,0,2000,0,0,17/09/2024,24/09/2024,0,0,74,0,0
3000000950,1498,347,3,300,50,1000,0,6144,13/10/2024,16/10/2024,181,28,923,0,5744
3000000950,1054,20,1,300,0,300,20,0,04/10/2024,05/10/2024,247,0,121,11,0
3000000950,3568,4499,7,0,0,0,5120,0,21/11/2024,28/11/2024,0,0,0,3934,0
3000000950,1126,70,1,0,0,12000,0,0,02/11/2024,03/11/2024,0,0,9896,0,0
3000000950,1570,891.86,30,0,0,0,16000,0,21/12/2024,20/01/2025,0,0,0,10943,0
3000000950,1448,210,7,0,0,0,6144,0,01/12/2024,08/12/2024,0,0,0,4263,0
3000000951,1157,885,3,0,0,0,10240,0,24/01/2024,27/01/2024,0,0,0,7871,0
3000000951,1634,60,30,0,0,0,512,2560,20/01/2024,19/02/2024,0,0,0,74,433
3000000951,2881,150,7,1000,0,0,1024,0,13/01/2024,20/01/2024,824,0,0,721,0
3000000951,1601,286,7,5000,100,5000,12288,0,23/02/2024,01/03/2024,1138,42,773,9070,0
3000000951,2893,695,7,500,100,500,0,20480,21/02/2024,28/02/2024,250,18,274,0,18003
3000000951,2638,304.34,7,500,50,0,15360,0,24/03/2024,31/03/2024,221,13,0,10701,0
3000000951,1697,1250,7,4500,300,4500,15360,0,25/03/2024,01/04/2024,2769,171,96,6027,0
3000000951,1060,1199,3,3000,300,3000,10240,0,29/03/2024,01/04/2024,2400,67,2319,6859,0
3000000951,3238,43,1,30,0,30,0,0,03/04/2024,04/04/2024,29,0,3,0,0
3000000951,1157,885,3,0,0,0,10240,0,05/04/2024,08/04/2024,0,0,0,7822,0
3000000951,1599,2750,3,500,500,400,100,0,24/05/2024,27/05/2024,241,497,222,13,0
3000000951,1373,1100,7,1000,165,1000,1536,0,27/05/2024,03/06/2024,392,45,393,1048,0
3000000951,3412,20,1,120,5,120,500,0,31/05/2024,01/06/2024,88,1,14,412,0
3000000951,1088,1304,7,3000,500,3000,25600,0,19/06/2024,26/06/2024,1728,437,779,15726,0
3000000951,3229,1304.35,7,0,0,2000,25600,0,26/06/2024,03/07/2024,0,0,468,17048,0
3000000951,2887,200,1,0,0,0,5120,0,22/06/2024,23/06/2024,0,0,0,4010,0
3000000951,1049,1739,3,3000,500,3000,51200,0,27/07/2024,30/07/2024,2318,25,1854,50783,0
3000000951,1619,125,1,0,0,750,0,0,01/08/2024,02/08/2024,0,0,285,0,0
3000000951,1614,1347.82,30,0,0,0,71680,0,29/09/2024,29/10/2024,0,0,0,14736,0
3000000951,1393,2750,3,0,500,0,7000,0,22/09/2024,25/09/2024,0,440,0,6816,0
3000000951,1602,120,3,0,0,12000,0,5120,11/10/2024,14/10/2024,0,0,9276,0,4419
3000000951,2347,800,1,0,0,0,200,0,31/10/2024,01/11/2024,0,0,0,83,0
3000000951,2323,240,30,0,0,0,0,5120,18/10/2024,17/11/2024,0,0,0,0,545
3000000951,1598,8500,1,6000,700,6000,12288,0,16/11/2024,17/11/2024,5131,159,3807,2723,0
3000000951,1096,800,7,0,0,0,4096,0,03/12/2024,10/12/2024,0,0,0,1669,0
3000000951,1621,30,7,0,0,0,5120,0,26/12/2024,02/01/2025,0,0,0,2719,0
3000000952,1056,173,3,1000,60,1000,100,0,24/01/2024,27/01/2024,132,35,7,30,0
3000000952,2509,1216.57,30,0,0,2000,81920,0,04/02/2024,05/03/2024,0,0,397,73288,0
3000000952,1136,14.34,7,1440,0,1500,250,0,21/03/2024,28/03/2024,1007,0,294,142,0
3000000952,1085,217,7,0,0,0,5120,0,16/03/2024,23/03/2024,0,0,0,3474,0
3000000952,1112,2750,3,0,0,0,1024,0,09/03/2024,12/03/2024,0,0,0,414,0
3000000952,1505,35,30,0,0,0,2048,0,03/04/2024,03/05/2024,0,0,0,1035,0
3000000952,2626,147,1,3000,30,3000,3000,0,14/04/2024,15/04/2024,2623,19,2645,1354,0
3000000952,1568,750,30,0,0,0,4096,0,20/05/2024,19/06/2024,0,0,0,1392,0
3000000952,2353,3000,30,0,0,0,1024,0,17/05/2024,16/06/2024,0,0,0,226,0
3000000952,2503,1434,1,0,0,30,2048,0,02/05/2024,03/05/2024,0,0,25,921,0
3000000952,1558,15,3,0,0,1000,0,0,27/06/2024,30/06/2024,0,0,441,0,0
3000000952,1623,69,7,0,0,0,0,5120,02/06/2024,09/06/2024,0,0,0,0,1428
3000000952,1096,800,7,0,0,0,4096,0,29/06/2024,06/07/2024,0,0,0,3495,0
3000000952,2374,700,7,0,0,0,5000,0,19/07/2024,26/07/2024,0,0,0,1194,0
3000000952,1496,17,3,0,0,0,0,0,02/07/2024,05/07/2024,0,0,0,0,0
3000000952,1136,14.34,7,1440,0,1500,250,0,03/07/2024,10/07/2024,1176,0,630,64,0
3000000952,1390,50,30,0,0,2000,0,0,03/08/2024,02/09/2024,0,0,1044,0,0
3000000952,1448,210,7,0,0,0,6144,0,03/08/2024,10/08/2024,0,0,0,6057,0
3000000952,1620,2000,30,0,0,1000,2048,0,07/09/2024,07/10/2024,0,0,844,157,0
3000000952,1135,14.34,30,1440,0,1500,250,0,19/10/2024,18/11/2024,1158,0,1205,87,0
3000000952,1514,200,1,0,0,1000,1024,0,03/11/2024,04/11/2024,0,0,656,245,0
3000000952,1098,4500,1,0,0,0,61440,0,03/12/2024,04/12/2024,0,0,0,34408,0
3000000953,1080,85,1,0,0,0,0,0,02/01/2024,03/01/2024,0,0,0,0,0
3000000953,1071,42,7,0,0,0,1024,0,25/01/2024,01/02/2024,0,0,0,966,0
3000000953,1693,10157.5,3,0,0,0,5120,0,27/02/2024,01/03/2024,0,0,0,344,0
3000000953,2407,869.56,1,0,0,0,25600,0,23/02/2024,24/02/2024,0,0,0,24856,0
3000000953,1497,27,30,0,0,0,0,1536,22/02/2024,23/03/2024,0,0,0,0,63
3000000953,1063,21,1,1440,0,1500,250,0,16/03/2024,17/03/2024,830,0,586,200,0
3000000953,2875,478,7,1000,150,1000,15360,0,22/03/2024,29/03/2024,135,147,704,12726,0
3000000953,3571,69.5,30,500,0,500,0,0,24/03/2024,23/04/2024,12,0,89,0,0
3000000953,1156,150,30,0,0,0,0,0,29/04/2024,29/05/2024,0,0,0,0,0
3000000953,1090,173,3,0,0,0,5000,0,29/04/2024,02/05/2024,0,0,0,4182,0
3000000953,2350,1800,7,0,0,0,500,0,09/05/2024,16/05/2024,0,0,0,382,0
3000000953,1494,26,1,0,0,0,0,0,22/05/2024,23/05/2024,0,0,0,0,0
3000000953,1110,6030,3,2800,1200,1000,0,0,25/06/2024,28/06/2024,615,798,944,0,0
3000000953,1399,687,7,0,0,0,10240,0,01/06/2024,08/06/2024,0,0,0,8594,0
3000000953,1657,4366,30,20000,2000,20000,20480,0,11/07/2024,10/08/2024,19402,1467,11545,6447,0
3000000953,3586,200,30,1000,100,1000,10240,0,19/07/2024,18/08/2024,916,66,109,7278,0
3000000953,1480,2608.69,1,0,0,0,184320,0,10/08/2024,11/08/2024,0,0,0,95820,0
3000000953,2617,100,3,0,0,0,512,4608,25/09/2024,28/09/2024,0,0,0,104,2119
3000000953,1609,150,7,0,60,1000,3072,0,04/09/2024,11/09/2024,0,56,957,1148,0
3000000953,1049,1739,3,3000,500,3000,51200,0,26/10/2024,29/10/2024,363,451,1201,26775,0
3000000953,2404,347.82,30,0,0,0,8192,0,11/10/2024,10/11/2024,0,0,0,7129,0
3000000953,1389,225,3,0,0,6000,0,0,27/11/2024,30/11/2024,0,0,4713,0,0
3000000953,1454,222,7,5000,0,5000,5120,0,19/12/2024,26/12/2024,3533,0,1890,4559,0
3000000953,1095,500,1,0,0,0,1024,0,07/12/2024,08/12/2024,0,0,0,946,0
3000000953,1639,3300,3,10000,1000,10000,10240,0,06/12/2024,09/12/2024,7518,43,6822,5352,0
3000000954,1142,375,30,0,0,0,4096,0,02/01/2024,01/02/2024,0,0,0,3301,0
3000000954,1593,1100,30,100,100,100,0,0,16/01/2024,15/02/2024,63,84,63,0,0
3000000954,1599,2750,3,500,500,400,100,0,30/01/2024,02/02/2024,35,356,21,16,0
3000000954,1079,20,7,0,0,0,50,0,22/02/2024,29/02/2024,0,0,0,12,0
3000000954,2893,695,7,500,100,500,0,20480,16/03/2024,23/03/2024,259,20,305,0,16841
3000000954,1098,4500,1,0,0,0,61440,0,07/03/2024,08/03/2024,0,0,0,48880,0
3000000954,1640,417,1,300,50,1000,0,10240,07/04/2024,08/04/2024,7,48,524,0,9785
3000000954,1067,21,30,1440,0,1500,100,0,21/05/2024,20/06/2024,65,0,960,36,0
3000000954,1152,85,7,0,0,0,0,0,17/05/2024,24/05/2024,0,0,0,0,0
3000000954,3553,1194,30,0,0,0,1024,0,18/06/2024,18/07/2024,0,0,0,471,0
3000000954,1098,4500,1,0,0,0,61440,0,10/06/2024,11/06/2024,0,0,0,51341,0
3000000954,1693,10157.5,3,0,0,0,5120,0,05/07/2024,08/07/2024,0,0,0,646,0
3000000954,3400,520,3,500,100,500,10240,0,05/07/2024,08/07/2024,4,16,361,7108,0
3000000954,1681,956,3,0,0,0,200,0,13/08/2024,16/08/2024,0,0,0,54,0
3000000954,1451,45,7,1000,10,1000,100,0,17/08/2024,24/08/2024,516,9,596,58,0
3000000954,1388,50,30,0,0,250,0,0,15/09/2024,15/10/2024,0,0,199,0,0
3000000954,1093,52,30,0,0,0,100,0,29/10/2024,28/11/2024,0,0,0,81,0
3000000954,3232,1739.13,7,0,0,2500,76800,0,07/11/2024,14/11/2024,0,0,2254,66058,0
3000000954,2878,200,7,1000,0,0,1024,0,31/12/2024,07/01/2025,687,0,0,717,0
3000000954,2353,3000,30,0,0,0,1024,0,02/12/2024,01/01/2025,0,0,0,1019,0
3000000954,1128,199,1,1500,50,1500,3072,0,23/12/2024,24/12/2024,1368,5,1143,668,0
3000000955,2404,347.82,30,0,0,0,8192,0,14/01/2024,13/02/2024,0,0,0,7694,0
3000000955,1606,15,3,0,0,0,5120,0,28/02/2024,02/03/2024,0,0,0,250,0
3000000955,3586,200,30,1000,100,1000,10240,0,31/03/2024,30/04/2024,146,76,225,9389,0
3000000955,2329,78,1,1000,10,1000,100,0,14/04/2024,15/04/2024,837,1,25,74,0
3000000955,1602,120,3,0,0,12000,0,5120,02/04/2024,05/04/2024,0,0,11925,0,3745
3000000955,1062,11.94,1,0,0,1000,250,0,30/04/2024,01/05/2024,0,0,900,105,0
3000000955,1473,173,30,500,50,0,5120,0,21/05/2024,20/06/2024,487,25,0,4416,0
3000000955,1654,2910.67,1,15000,1500,15000,15360,0,03/05/2024,04/05/2024,9268,672,3233,10031,0
3000000955,1484,1304.34,30,0,0,0,30720,0,30/05/2024,29/06/2024,0,0,0,25674,0
3000000955,3565,999,30,0,0,0,1024,0,13/06/2024,13/07/2024,0,0,0,903,0
3000000955,1105,950,1,0,0,0,0,0,13/07/2024,14/07/2024,0,0,0,0,0
3000000955,1684,2151,7,0,0,0,500,0,04/08/2024,11/08/2024,0,0,0,13,0
3000000955,1567,2300,30,0,0,0,28672,0,04/09/2024,04/10/2024,0,0,0,22623,0
3000000955,1373,1100,7,1000,165,1000,1536,0,22/09/2024,29/09/2024,171,59,687,1157,0
3000000955,2350,1800,7,0,0,0,500,0,12/09/2024,19/09/2024,0,0,0,410,0
3000000955,1393,2750,3,0,500,0,7000,0,07/10/2024,10/10/2024,0,9,0,6587,0
3000000955,1522,250,1,0,0,0,0,6144,29/10/2024,30/10/2024,0,0,0,0,3796
3000000955,1088,1304,7,3000,500,3000,25600,0,05/10/2024,12/10/2024,666,376,2776,16160,0
3000000955,2968,86.95,7,0,0,100,2048,0,06/11/2024,13/11/2024,0,0,88,605,0
3000000955,1596,2750,3,500,350,300,0,0,21/12/2024,24/12/2024,70,243,261,0,0
3000000955,2620,100,7,0,0,0,512,4608,02/12/2024,09/12/2024,0,0,0,510,4148
3000000956,1654,2910.67,1,15000,1500,15000,15360,0,24/01/2024,25/01/2024,8382,167,3161,12962,0
3000000956,1144,200,1,0,0,0,7168,0,02/02/2024,03/02/2024,0,0,0,6649,0
3000000956,1125,888.01,3,4000,200,4000,8192,0,01/02/2024,04/02/2024,2129,79,3658,7733,0
3000000956,2875,478,7,1000,150,1000,15360,0,17/03/2024,24/03/2024,756,115,151,12663,0
3000000956,2887,200,1,0,0,0,5120,0,20/04/2024,21/04/2024,0,0,0,4562,0
3000000956,2509,1216.57,30,0,0,2000,81920,0,19/04/2024,19/05/2024,0,0,1809,31825,0
3000000956,1556,60,1,600,30,600,6144,0,24/05/2024,25/05/2024,166,29,372,3552,0
3000000956,2626,147,1,3000,30,3000,3000,0,16/05/2024,17/05/2024,1222,3,2525,2561,0
3000000956,1598,8500,1,6000,700,6000,12288,0,20/05/2024,21/05/2024,1565,285,1408,5694,0
3000000956,1505,35,30,0,0,0,2048,0,29/06/2024,29/07/2024,0,0,0,1518,0
3000000956,2497,1043.47,7,0,0,0,71680,0,05/06/2024,12/06/2024,0,0,0,12282,0
3000000956,1640,417,1,300,50,1000,0,10240,25/07/2024,26/07/2024,286,23,903,0,8595
3000000956,1155,215,1,0,0,0,2048,0,25/07/2024,26/07/2024,0,0,0,1235,0
3000000956,2389,3300,1,20000,1000,20000,102400,0,08/07/2024,09/07/2024,19057,121,1723,65884,0
3000000956,2323,240,30,0,0,0,0,5120,28/08/2024,27/09/2024,0,0,0,0,4326
3000000956,1389,225,3,0,0,6000,0,0,22/09/2024,25/09/2024,0,0,3721,0,0
3000000956,1602,120,3,0,0,12000,0,5120,01/09/2024,04/09/2024,0,0,9846,0,707
3000000956,3418,40,7,1440,10,1440,1024,0,19/10/2024,26/10/2024,1155,4,1110,235,0
3000000956,1496,17,3,0,0,0,0,0,07/11/2024,10/11/2024,0,0,0,0,0
3000000956,1482,5625.17,3,0,0,0,66560,0,30/12/2024,02/01/2025,0,0,0,52405,0
3000000956,1070,868,3,2000,150,2000,2000,0,21/12/2024,24/12/2024,1008,42,1900,656,0
3000000956,1129,17,3,250,0,200,1024,0,09/12/2024,12/12/2024,229,0,100,334,0
3000000957,1531,23,30,0,0,0,0,1536,05/01/2024,04/02/2024,0,0,0,0,210
3000000957,3232,1739.13,7,0,0,2500,76800,0,18/02/2024,25/02/2024,0,0,1164,24923,0
3000000957,1153,95,7,0,0,0,1024,0,07/03/2024,14/03/2024,0,0,0,491,0
3000000957,1482,5625.17,3,0,0,0,66560,0,02/03/2024,05/03/2024,0,0,0,22312,0
3000000957,1485,2260.86,1,0,0,0,112640,0,16/04/2024,17/04/2024,0,0,0,93433,0
3000000957,1127,155,3,1000,50,1000,1024,0,03/04/2024,06/04/2024,361,12,892,320,0
3000000957,1432,373,7,1000,100,1000,10240,0,29/04/2024,06/05/2024,855,88,564,9175,0
3000000957,2674,5000,3,0,0,0,6144,0,20/05/2024,23/05/2024,0,0,0,2950,0
3000000957,1093,52,30,0,0,0,100,0,10/05/2024,09/06/2024,0,0,0,99,0
3000000957,1080,85,1,0,0,0,0,0,27/06/2024,28/06/2024,0,0,0,0,0
3000000957,1391,90,7,0,0,750,0,0,25/06/2024,02/07/2024,0,0,343,0,0
3000000957,1389,225,3,0,0,6000,0,0,13/06/2024,16/06/2024,0,0,5698,0,0
3000000957,2902,20,30,0,0,1000,0,0,21/07/2024,20/08/2024,0,0,938,0,0
3000000957,1102,218.3,3,0,0,0,0,0,25/07/2024,28/07/2024,0,0,0,0,0
3000000957,2389,3300,1,20000,1000,20000,102400,0,20/08/2024,21/08/2024,2884,503,8401,37859,0
3000000957,1138,11.94,3,1440,0,1500,100,0,09/08/2024,12/08/2024,900,0,18,74,0
3000000957,1399,687,7,0,0,0,10240,0,01/08/2024,08/08/2024,0,0,0,9074,0
3000000957,3559,2150,7,0,0,0,2048,0,14/09/2024,21/09/2024,0,0,0,466,0
3000000957,1684,2151,7,0,0,0,500,0,27/09/2024,04/10/2024,0,0,0,448,0
3000000957,2488,15,3,250,0,200,0,0,21/10/2024,24/10/2024,76,0,149,0,0
3000000957,1621,30,7,0,0,0,5120,0,30/10/2024,06/11/2024,0,0,0,653,0
3000000957,1593,1100,30,100,100,100,0,0,21/11/2024,21/12/2024,30,53,1,0,0
3000000957,1105,950,1,0,0,0,0,0,01/11/2024,02/11/2024,0,0,0,0,0
3000000957,2317,174,1,300,50,1000,10240,0,01/12/2024,02/12/2024,294,1,484,10159,0
3000000957,1127,155,3,1000,50,1000,1024,0,19/12/2024,22/12/2024,238,3,476,54,0
3000000958,1496,17,3,0,0,0,0,0,09/01/2024,12/01/2024,0,0,0,0,0
3000000958,3418,40,7,1440,10,1440,1024,0,10/02/2024,17/02/2024,476,2,862,356,0
3000000958,2899,200,3,0,0,0,0,0,03/02/2024,06/02/2024,0,0,0,0,0
3000000958,1623,69,7,0,0,0,0,5120,01/03/2024,08/03/2024,0,0,0,0,1536
3000000958,1509,1000,7,0,0,2000,5120,0,06/03/2024,13/03/2024,0,0,914,1783,0
3000000958,1512,999,1,0,0,5000,15360,0,15/03/2024,16/03/2024,0,0,2596,11666,0
3000000958,1386,675,7,0,0,0,0,0,25/04/2024,02/05/2024,0,0,0,0,0
3000000958,1622,350,30,2000,200,4000,5000,0,24/05/2024,23/06/2024,841,122,3230,4599,0
3000000958,1143,600,30,0,0,0,6144,0,23/05/2024,22/06/2024,0,0,0,4342,0
3000000958,1567,2300,30,0,0,0,28672,0,31/05/2024,30/06/2024,0,0,0,23254,0
3000000958,1546,20,7,250,0,0,0,1024,01/06/2024,08/06/2024,121,0,0,0,485
3000000958,3586,200,30,1000,100,1000,10240,0,22/06/2024,22/07/2024,95,44,573,8113,0
3000000958,3232,1739.13,7,0,0,2500,76800,0,05/06/2024,12/06/2024,0,0,2001,75330,0
3000000958,1453,434,7,1000,120,1000,10240,0,21/07/2024,28/07/2024,583,63,353,8486,0
3000000958,1388,50,30,0,0,250,0,0,08/08/2024,07/09/2024,0,0,170,0,0
3000000958,1448,210,7,0,0,0,6144,0,15/08/2024,22/08/2024,0,0,0,3236,0
3000000958,1482,5625.17,3,0,0,0,66560,0,17/08/2024,20/08/2024,0,0,0,33530,0
3000000958,1397,800,30,0,0,0,14000,0,15/09/2024,15/10/2024,0,0,0,11149,0
3000000958,1107,5030,3,2800,1200,1000,0,0,24/09/2024,27/09/2024,1675,350,239,0,0
3000000958,1522,250,1,0,0,0,0,6144,08/10/2024,09/10/2024,0,0,0,0,2072
3000000958,1133,532.45,30,3000,100,3000,3072,0,01/11/2024,01/12/2024,2051,34,2588,2469,0
3000000958,1684,2151,7,0,0,0,500,0,18/11/2024,25/11/2024,0,0,0,247,0
3000000958,1139,11.94,3,1440,0,1500,100,0,15/11/2024,18/11/2024,627,0,846,87,0
3000000958,2368,17,30,0,0,0,1024,0,03/12/2024,02/01/2025,0,0,0,526,0
3000000958,1509,1000,7,0,0,2000,5120,0,02/12/2024,09/12/2024,0,0,1629,3960,0
3000000958,1512,999,1,0,0,5000,15360,0,18/12/2024,19/12/2024,0,0,1414,12580,0
3000000959,1373,1100,7,1000,165,1000,1536,0,12/01/2024,19/01/2024,906,27,552,1383,0
3000000959,1481,2173.91,3,0,0,0,61440,0,28/01/2024,31/01/2024,0,0,0,18637,0
3000000959,2338,720,30,0,0,0,0,20480,14/02/2024,15/03/2024,0,0,0,0,9781
3000000959,3412,20,1,120,5,120,500,0,18/03/2024,19/03/2024,38,3,65,463,0
3000000959,2407,869.56,1,0,0,0,25600,0,01/04/2024,02/04/2024,0,0,0,19559,0
3000000959,2344,16,30,0,10,0,0,0,27/04/2024,27/05/2024,0,4,0,0,0
3000000959,3412,20,1,120,5,120,500,0,02/05/2024,03/05/2024,48,3,118,3,0
3000000959,1631,1250,3,4500,300,1000,1024,0,16/05/2024,19/05/2024,2796,173,868,30,0
3000000959,1640,417,1,300,50,1000,0,10240,18/06/2024,19/06/2024,223,46,737,0,9626
3000000959,2380,100,7,0,0,2000,0,0,09/07/2024,16/07/2024,0,0,1417,0,0
3000000959,2878,200,7,1000,0,0,1024,0,26/07/2024,02/08/2024,350,0,0,303,0
3000000959,1558,15,3,0,0,1000,0,0,13/07/2024,16/07/2024,0,0,368,0,0
3000000959,1111,3300,1,1500,0,0,1500,0,11/08/2024,12/08/2024,142,0,0,245,0
3000000959,1518,150,7,0,0,0,2048,0,14/08/2024,21/08/2024,0,0,0,1624,0
3000000959,1381,1870,1,0,0,0,50000,0,17/08/2024,18/08/2024,0,0,0,29065,0
3000000959,1515,1300,7,3000,500,3000,40960,0,04/09/2024,11/09/2024,2572,52,1559,32632,0
3000000959,3232,1739.13,7,0,0,2500,76800,0,22/09/2024,29/09/2024,0,0,64,49078,0
3000000959,3535,452,3,1000,150,1000,23622320128,0,19/10/2024,22/10/2024,842,79,19,12538459058,0
3000000959,3235,2000,30,0,0,5000,204800,0,03/11/2024,03/12/2024,0,0,4084,145624,0
3000000959,2761,565,7,1000,500,1000,51200,51200,05/12/2024,12/12/2024,616,182,982,40494,35104
3000000959,1541,215,3,500,25,500,0,8192,13/12/2024,16/12/2024,280,19,192,0,7525
3000000959,1393,2750,3,0,500,0,7000,0,04/12/2024,07/12/2024,0,198,0,4210,0
3000000960,1556,60,1,600,30,600,6144,0,30/01/2024,31/01/2024,382,20,164,2579,0
3000000960,1547,100,1,0,0,0,0,0,22/02/2024,23/02/2024,0,0,0,0,0
3000000960,2899,200,3,0,0,0,0,0,22/02/2024,25/02/2024,0,0,0,0,0
3000000960,1051,347,30,1000,90,1000,5120,0,09/02/2024,10/03/2024,766,20,58,1915,0
3000000960,1401,34,30,0,0,1500,0,25,06/03/2024,05/04/2024,0,0,444,0,13
3000000960,1126,70,1,0,0,12000,0,0,07/03/2024,08/03/2024,0,0,7877,0,0
3000000960,1073,520,3,0,0,0,6144,0,20/03/2024,23/03/2024,0,0,0,3990,0
